# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  15601.000000  15668.000000  2961.541775  0.494562  0.505438  99.489234  87.653162  0.018091  19520.000000  0.001056
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           264.396811      265.221919        5.559279        5.574400
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           253.516893      269.252855        5.331420        5.508479
  TTWJetsToLNu                                        Bkg            11.156701       11.409790        0.231089        0.232172
  TTWJetsToQQ                                         Bkg             9.606614        9.809323        0.925472        0.985707
  TTZToLLNuNu                                         Bkg             9.809994        9.765448        0.185444        0.186325
  TTZToQQ                                             Bkg            13.416951       13.350160        0.118096        0.117912
  TTbar_AllHadronic                                   Bkg             0.349944        0.696518        0.158423        0.238325
  TTbar_SemiLeptonic                                  Bkg           191.640806      186.412202        3.220876        3.150322
  TTbar_Signal                                        Signal      15701.898032    15743.675577       26.801094       26.832955
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg             5.166950        7.835064        0.911627        1.138308
  WZ                                                  Bkg             1.761369        3.057109        0.464162        0.624387
  ZZ                                                  Bkg             5.889707        4.232913        1.247792        1.014917

# ===== O9 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O9  15493.000000  15776.000000  2961.541775  0.468702  0.531298  93.170938  94.341724  0.018091  19520.000000  -0.004392
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           250.557106      250.937780       74.060017       72.967331
  DYJetsToLL_M_50                                     Bkg           365.438593      534.643998       55.876334       59.166328
  Data                                                Data        15493.000000    15776.000000      124.470880      125.602548
  ST_s-channel_4f_leptonDecays                        Bkg             0.852647        0.889049        0.264248        0.286208
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             2.356705        2.409499        0.405190        0.375086
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             2.576933        3.123422        0.385677        0.404708
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           258.802879      270.815851        5.508644        5.624443
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           259.697953      263.071795        5.397567        5.443680
  TTWJetsToLNu                                        Bkg            11.267242       11.299250        0.233034        0.230220
  TTWJetsToQQ                                         Bkg             9.573388        9.842549        0.925682        0.985510
  TTZToLLNuNu                                         Bkg             9.721154        9.854287        0.185220        0.186548
  TTZToQQ                                             Bkg            13.339165       13.427946        0.118076        0.117932
  TTbar_AllHadronic                                   Bkg             0.471818        0.574645        0.199537        0.205138
  TTbar_SemiLeptonic                                  Bkg           188.982259      189.070750        3.182390        3.189195
  TTbar_Signal                                        Signal      15653.725070    15791.848540       26.757701       26.876227
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg             6.420283        6.581732        1.021484        1.040855
  WZ                                                  Bkg             2.656807        2.161671        0.574638        0.524496
  ZZ                                                  Bkg             5.365936        4.756684        1.187722        1.084599

# ===== O10 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
