# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  266807.000000  267365.000000  28512.888837  0.493344  0.506656  322.101227  130.527139  0.042958  137642.451518  0.000034
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  TTWJetsToLNu                                        Bkg           192.180445      192.340228        0.857554        0.858103
  TTWJetsToQQ                                         Bkg           147.415291      149.486692        3.434739        3.457012
  TTZToLLNuNu                                         Bkg           140.337800      141.149520        0.650509        0.651585
  TTZToQQ                                             Bkg           207.532855      208.493039        0.526218        0.526913
  TTbar_AllHadronic                                   Bkg             5.487849        4.809962        0.611308        0.579651
  TTbar_SemiLeptonic                                  Bkg          3078.868218     3114.007067       11.757324       11.822020
  TTbar_Signal                                        Signal     263301.474223   263222.249872       96.241514       96.347181
  WJetsToLNu                                          Bkg            70.119589      -76.170058      202.944777      257.535698
  WW                                                  Bkg           135.717446      152.367512        6.835614        7.427168
  WZ                                                  Bkg            18.721823       26.617996        2.299100        2.857374
  ZZ                                                  Bkg            15.503560       13.463611        2.049736        1.844733

# ===== O8 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O8  266804.000000  267368.000000  28512.888837  0.494105  0.505895  318.472307  139.147131  0.042958  137642.451518  0.000224
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg             0.000000      -10.275409        0.000000       10.275409
  DYJetsToLL_M_50                                     Bkg           751.663534      901.405643       72.328571       75.667985
  Data                                                Data       266804.000000   267368.000000      516.530735      517.076397
  ST_s-channel_4f_leptonDecays                        Bkg            16.096340       18.492340        1.039239        1.094582
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            44.271459       41.344542        1.575310        1.536133
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            52.291038       50.311478        1.638668        1.584315
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          4684.781669     4671.300510       21.069743       21.053795
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          4677.460937     4675.294314       21.031028       21.037599
  TTWJetsToLNu                                        Bkg           192.570888      191.949786        0.857615        0.858043
  TTWJetsToQQ                                         Bkg           151.562813      145.339169        3.456203        3.435553
  TTZToLLNuNu                                         Bkg           140.638806      140.848514        0.651188        0.650906
  TTZToQQ                                             Bkg           207.938787      208.087106        0.526466        0.526665
  TTbar_AllHadronic                                   Bkg             5.235404        5.062407        0.615074        0.575654
  TTbar_SemiLeptonic                                  Bkg          3099.201303     3093.673982       11.792995       11.786437
  TTbar_Signal                                        Signal     263320.805949   263202.918147       96.250910       96.337795
  WJetsToLNu                                          Bkg          -117.517881      111.467412      308.360559      111.467412
  WW                                                  Bkg           148.999455      139.085503        7.222247        7.051779
  WZ                                                  Bkg            19.445178       25.894640        2.412628        2.762186
  ZZ                                                  Bkg            13.707047       15.260123        1.911077        1.988025

# ===== O9 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O9  266602.000000  267570.000000  28512.931304  0.505131  0.494869  201.556020  283.128429  0.042958  137642.451518  -0.000084
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg             0.000000      -10.275409        0.000000       10.275409
  DYJetsToLL_M_50                                     Bkg          1010.187396      642.881780       74.496200       73.534905
  Data                                                Data       266602.000000   267570.000000      516.335162      517.271689
  ST_s-channel_4f_leptonDecays                        Bkg            16.965734       17.622946        1.055815        1.078602
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            41.708963       43.907039        1.525034        1.586058
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            50.831728       51.770788        1.604572        1.618838
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          4653.037480     4703.044699       20.997149       21.126194
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          4672.410006     4680.345245       21.037934       21.030694
  TTWJetsToLNu                                        Bkg           191.760372      192.760302        0.857367        0.858290
  TTWJetsToQQ                                         Bkg           142.892630      154.009352        3.410775        3.480657
  TTZToLLNuNu                                         Bkg           139.526894      141.960426        0.649589        0.652502
  TTZToQQ                                             Bkg           207.574437      208.451456        0.526575        0.526556
  TTbar_AllHadronic                                   Bkg             5.506450        4.791361        0.620624        0.569666
  TTbar_SemiLeptonic                                  Bkg          3109.369002     3083.548749       11.816879       11.762567
  TTbar_Signal                                        Signal     263239.884409   263284.014813       96.224353       96.364354
  WJetsToLNu                                          Bkg           -14.805507        8.755037      184.321216      271.176894
  WW                                                  Bkg           137.256904      150.828054        6.879991        7.386079
  WZ                                                  Bkg            21.513425       23.826393        2.517037        2.667390
  ZZ                                                  Bkg            17.039229       11.927941        2.140824        1.738198

# ===== O10 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O10  267157.000000  267015.000000  28512.931304  0.491653  0.508347  242.188038  249.261892  0.042958  137642.451518  -0.000065
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg             0.000000      -10.275409        0.000000       10.275409
  DYJetsToLL_M_50                                     Bkg           817.407025      835.662152       72.954274       75.064905
  Data                                                Data       267157.000000   267015.000000      516.872325      516.734942
  ST_s-channel_4f_leptonDecays                        Bkg            17.257925       17.330755        1.050750        1.083537
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            43.216110       42.399891        1.571103        1.540436
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            52.775439       49.827077        1.641570        1.581308
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          4660.683042     4695.399137       21.020278       21.103181
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          4672.179435     4680.575815       21.032232       21.036396
  TTWJetsToLNu                                        Bkg           192.046587      192.474087        0.857377        0.858281
  TTWJetsToQQ                                         Bkg           150.566510      146.335473        3.447979        3.443807
  TTZToLLNuNu                                         Bkg           140.447508      141.039812        0.650757        0.651337
  TTZToQQ                                             Bkg           207.863171      208.162722        0.526504        0.526628
  TTbar_AllHadronic                                   Bkg             5.087071        5.210740        0.605120        0.586108
  TTbar_SemiLeptonic                                  Bkg          3101.436810     3091.480941       11.798898       11.780604
  TTbar_Signal                                        Signal     263244.841978   263279.057244       96.233861       96.354860
  WJetsToLNu                                          Bkg          -228.532769      222.482300      228.532769      235.125482
  WW                                                  Bkg           144.096482      143.988476        7.057203        7.216947
  WZ                                                  Bkg            24.984298       20.355520        2.780240        2.391800
  ZZ                                                  Bkg            16.951438       12.015732        2.140301        1.738842

# ===== O11 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O11  266959.000000  267213.000000  28512.931304  0.501250  0.498750  193.849371  288.459629  0.042958  137642.451518  0.000131
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg             0.000000      -10.275409        0.000000       10.275409
  DYJetsToLL_M_50                                     Bkg           911.147454      741.921723       74.706422       73.321325
  Data                                                Data       266959.000000   267213.000000      516.680752      516.926494
  ST_s-channel_4f_leptonDecays                        Bkg            17.592535       16.996145        1.059054        1.075422
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            43.491382       42.124619        1.576600        1.534809
