Luminosity: 35867.059983 

dilep_hO1_4DYJetsToLL_M_10To50_asym: -0.176644 
dilep_hO1_4DYJetsToLL_M_10To50_asym_err: 0.180954 
dilep_hO1_4DYJetsToLL_M_10To50_Nplus: 216.605403 
dilep_hO1_4DYJetsToLL_M_10To50_Nplus_err: 61.319550 
dilep_hO1_4DYJetsToLL_M_10To50_fplus: 0.411678 
dilep_hO1_4DYJetsToLL_M_10To50_Nminus: 309.547338 
dilep_hO1_4DYJetsToLL_M_10To50_Nminus_err: 75.448789 
dilep_hO1_4DYJetsToLL_M_10To50_fminus: 0.588322 
dilep_hO1_4DYJetsToLL_M_10To50_total: 526.152742 

dilep_hO1_4DYJetsToLL_M_50_asym: 0.008227 
dilep_hO1_4DYJetsToLL_M_50_asym_err: 0.027045 
dilep_hO1_4DYJetsToLL_M_50_Nplus: 1099.724797 
dilep_hO1_4DYJetsToLL_M_50_Nplus_err: 41.939624 
dilep_hO1_4DYJetsToLL_M_50_fplus: 0.504114 
dilep_hO1_4DYJetsToLL_M_50_Nminus: 1081.776602 
dilep_hO1_4DYJetsToLL_M_50_Nminus_err: 41.499532 
dilep_hO1_4DYJetsToLL_M_50_fminus: 0.495886 
dilep_hO1_4DYJetsToLL_M_50_total: 2181.501399 

dilep_hO1_4Data_asym: 0.002659 
dilep_hO1_4Data_asym_err: 0.002185 
dilep_hO1_4Data_Nplus: 105030.000000 
dilep_hO1_4Data_Nplus_err: 324.083323 
dilep_hO1_4Data_fplus: 0.501329 
dilep_hO1_4Data_Nminus: 104473.000000 
dilep_hO1_4Data_Nminus_err: 323.222833 
dilep_hO1_4Data_fminus: 0.498671 
dilep_hO1_4Data_total: 209503.000000 

dilep_hO1_4ST_tW_antitop_asym: 0.003166 
dilep_hO1_4ST_tW_antitop_asym_err: 0.007150 
dilep_hO1_4ST_tW_antitop_Nplus: 1739.433787 
dilep_hO1_4ST_tW_antitop_Nplus_err: 17.560362 
dilep_hO1_4ST_tW_antitop_fplus: 0.501583 
dilep_hO1_4ST_tW_antitop_Nminus: 1728.454416 
dilep_hO1_4ST_tW_antitop_Nminus_err: 17.503787 
dilep_hO1_4ST_tW_antitop_fminus: 0.498417 
dilep_hO1_4ST_tW_antitop_total: 3467.888203 

dilep_hO1_4ST_tW_top_asym: 0.010997 
dilep_hO1_4ST_tW_top_asym_err: 0.007126 
dilep_hO1_4ST_tW_top_Nplus: 1763.739388 
dilep_hO1_4ST_tW_top_Nplus_err: 17.690724 
dilep_hO1_4ST_tW_top_fplus: 0.505498 
dilep_hO1_4ST_tW_top_Nminus: 1725.370772 
dilep_hO1_4ST_tW_top_Nminus_err: 17.475295 
dilep_hO1_4ST_tW_top_fminus: 0.494502 
dilep_hO1_4ST_tW_top_total: 3489.110160 

dilep_hO1_4TTJets_Signal_asym: 0.001686 
dilep_hO1_4TTJets_Signal_asym_err: 0.001043 
dilep_hO1_4TTJets_Signal_Nplus: 86186.760605 
dilep_hO1_4TTJets_Signal_Nplus_err: 127.076336 
dilep_hO1_4TTJets_Signal_fplus: 0.500843 
dilep_hO1_4TTJets_Signal_Nminus: 85896.697375 
dilep_hO1_4TTJets_Signal_Nminus_err: 126.867696 
dilep_hO1_4TTJets_Signal_fminus: 0.499157 
