# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  26760.000000  26803.000000  4727.985382  0.498797  0.501203  141.796601  137.496970  0.009809  59832.422397  0.000198
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  Data                                                Data        26812.000000    26751.000000      163.743702      163.557329
  ST_s-channel_4f_leptonDecays                        Bkg             0.397816        1.183664        0.216684        0.252310
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             2.567307        2.731521        0.373825        0.384735
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             2.323852        2.472495        0.338375        0.348252
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           457.401130      468.965751        6.552438        6.632806
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           459.469161      458.814889        6.477063        6.467876
  TTWJetsToLNu                                        Bkg            19.303132       19.301537        0.260524        0.262082
  TTWJetsToQQ                                         Bkg            15.704160       15.582387        1.092946        1.115238
  TTZToLLNuNu                                         Bkg            17.195590       17.520601        0.222526        0.222305
  TTZToQQ                                             Bkg            22.394665       22.246337        0.176908        0.177008
  TTbar_AllHadronic                                   Bkg             0.118492        0.120103        0.083832        0.084971
  TTbar_SemiLeptonic                                  Bkg           138.254617      135.386456        2.388173        2.361689
  TTbar_Signal                                        Signal      26154.900147    26106.050084       29.368859       29.349244
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg            15.094194       11.481312        2.591224        2.295065
  WZ                                                  Bkg             3.999589        6.138998        1.228134        1.470428
  ZZ                                                  Bkg            11.013206       12.151898        1.704812        1.792529

# ===== O9 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O9  26773.000000  26790.000000  4727.985382  0.500701  0.499299  136.131692  143.107846  0.009809  59832.422397  0.000875
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           199.290290      238.464906      100.873514      111.937079
  DYJetsToLL_M_50                                     Bkg          1015.222367      935.672962       90.867164       88.556898
  Data                                                Data        26773.000000    26790.000000      163.624570      163.676510
  ST_s-channel_4f_leptonDecays                        Bkg             0.879443        0.702037        0.254265        0.214386
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             2.436507        2.862321        0.356865        0.400516
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             2.205456        2.590891        0.323024        0.362536
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           457.465609      468.901271        6.546818        6.638353
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           455.143925      463.140124        6.439044        6.505726
  TTWJetsToLNu                                        Bkg            19.198211       19.406458        0.260762        0.261845
  TTWJetsToQQ                                         Bkg            15.857084       15.429462        1.120784        1.087258
  TTZToLLNuNu                                         Bkg            17.381839       17.334353        0.222519        0.222312
  TTZToQQ                                             Bkg            22.355687       22.285315        0.177088        0.176829
  TTbar_AllHadronic                                   Bkg             0.119286        0.119309        0.084376        0.084430
  TTbar_SemiLeptonic                                  Bkg           136.590490      137.050582        2.374995        2.374941
  TTbar_Signal                                        Signal      26153.348698    26107.638311       29.372437       29.345687
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg             8.504684       18.070821        1.928914        2.874205
  WZ                                                  Bkg             2.728132        7.410455        0.978482        1.647133
  ZZ                                                  Bkg            11.930112       11.234992        1.783485        1.714271

# ===== O10 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O10  26733.000000  26830.000000  4727.985382  0.504391  0.495609  142.232119  137.046406  0.009809  59832.422397  -0.000131
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           183.905988      253.849208      109.199102      103.831265
  DYJetsToLL_M_50                                     Bkg          1027.950574      922.944754       90.562545       88.868392
  Data                                                Data        26733.000000    26830.000000      163.502294      163.798657
  ST_s-channel_4f_leptonDecays                        Bkg             0.809837        0.771643        0.249611        0.219787
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             2.423309        2.875519        0.370946        0.387511
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             2.193509        2.602838        0.335770        0.350764
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           465.608887      460.757993        6.611403        6.574033
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           458.484272      459.799778        6.467853        6.477085
  TTWJetsToLNu                                        Bkg            19.175934       19.428735        0.262106        0.260500
  TTWJetsToQQ                                         Bkg            15.551138       15.735408        1.121607        1.086409
  TTZToLLNuNu                                         Bkg            17.220640       17.495552        0.222784        0.222046
  TTZToQQ                                             Bkg            22.353853       22.287148        0.176888        0.177028
  TTbar_AllHadronic                                   Bkg             0.176590        0.062005        0.101996        0.062005
  TTbar_SemiLeptonic                                  Bkg           138.055201      135.585872        2.387495        2.362374
  TTbar_Signal                                        Signal      26127.059419    26133.927589       29.356745       29.361385
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg            14.683787       11.891718        2.514282        2.379108
  WZ                                                  Bkg             4.603070        5.535517        1.300628        1.406712
  ZZ                                                  Bkg            11.554612       11.610492        1.723176        1.774883

# ===== O11 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O11  26963.000000  26600.000000  4727.985382  0.447110  0.552890  139.400560  139.925612  0.009809  59832.422397  0.000530
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg            70.611386      367.143810      106.395208      106.702554
  DYJetsToLL_M_50                                     Bkg           881.818322     1069.077006       89.500924       89.937480
  Data                                                Data        26963.000000    26600.000000      164.204141      163.095064
  ST_s-channel_4f_leptonDecays                        Bkg             0.972477        0.609004        0.265456        0.200363
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             2.564988        2.733840        0.377258        0.381369
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             2.321754        2.474593        0.341483        0.345204
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           456.040061      470.326819        6.542243        6.642862
