# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  51596.000000  51478.000000  6829.172974  0.487749  0.512251  115.665844  136.687076  0.068012  16812.151722  -0.000092
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           205.672431      225.342129       92.048304       62.802873
  DYJetsToLL_M_50                                     Bkg           723.051983      773.078452       81.422080       81.554733
  Data                                                Data        51717.000000    51357.000000      227.413720      226.620829
  ST_s-channel_4f_leptonDecays                        Bkg             3.172829        3.197352        0.456540        0.486458
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             5.478237        6.691763        0.562496        0.614481
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             8.738517        9.521683        0.634516        0.700507
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           840.904406      844.104414        8.536647        8.542982
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           850.047845      848.050022        9.366264        9.362076
  TTWJetsToLNu                                        Bkg            37.164820       37.624453        0.388217        0.386467
  TTWJetsToQQ                                         Bkg            33.462856       32.166007        1.620971        1.625281
  TTZToLLNuNu                                         Bkg            29.529150       29.349634        0.315374        0.313135
  TTZToQQ                                             Bkg            43.437014       43.292450        0.250178        0.249711
  TTbar_AllHadronic                                   Bkg             1.126480        1.025601        0.284271        0.292271
  TTbar_SemiLeptonic                                  Bkg           539.904189      545.695418        5.211342        5.239104
  TTbar_Signal                                        Signal      50898.464788    50922.386358       43.782869       43.777129
  WJetsToLNu                                          Bkg            40.895298        1.140492       40.895298       65.550140
  WW                                                  Bkg            19.423452       20.055476        1.564950        1.598367
  WZ                                                  Bkg             5.234916        4.547119        0.765105        0.682670
  ZZ                                                  Bkg             9.044822        8.001261        1.595387        1.532277

# ===== O6 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O6  51568.000000  51506.000000  6829.172974  0.500056  0.499944  123.946489  129.225431  0.068012  16812.151722  0.000207
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           214.679064      216.335496       79.648056       77.931240
  DYJetsToLL_M_50                                     Bkg           811.777838      684.352597       82.010139       80.963366
  Data                                                Data        51568.000000    51506.000000      227.085887      226.949334
  ST_s-channel_4f_leptonDecays                        Bkg             3.386857        2.983323        0.496680        0.445397
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             6.102289        6.067710        0.590128        0.587993
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             9.166609        9.093591        0.671106        0.665534
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           844.505836      840.502984        8.523820        8.555781
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           850.894713      847.203155        9.391856        9.336402
  TTWJetsToLNu                                        Bkg            37.563218       37.226055        0.387369        0.387317
  TTWJetsToQQ                                         Bkg            32.660448       32.968415        1.597240        1.648609
  TTZToLLNuNu                                         Bkg            29.783274       29.095511        0.315201        0.313310
  TTZToQQ                                             Bkg            43.436183       43.293282        0.249919        0.249971
  TTbar_AllHadronic                                   Bkg             1.289481        0.862601        0.328710        0.241210
  TTbar_SemiLeptonic                                  Bkg           542.540384      543.059223        5.213692        5.236765
  TTbar_Signal                                        Signal      50920.963298    50899.887848       43.793666       43.766328
  WJetsToLNu                                          Bkg           -45.777195       87.812985       45.777195       62.239013
  WW                                                  Bkg            20.608888       18.870040        1.641706        1.519423
  WZ                                                  Bkg             4.198380        5.583655        0.674588        0.772241
  ZZ                                                  Bkg             8.151689        8.894395        1.578951        1.549208

# ===== O7 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O7  51611.000000  51463.000000  6829.172974  0.486741  0.513259  124.959085  128.246525  0.068012  16812.151722  -0.000597
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           192.871181      238.143379       82.891627       74.471935
  DYJetsToLL_M_50                                     Bkg           752.820047      743.310387       80.320543       82.639821
