# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  6891.000000  6929.000000  1237.772441  0.438259  0.561741  59.824025  78.365133  0.009138  16812.151722  -0.002199
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           109.980621      113.654445        3.092225        3.111340
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           117.539437      107.206004        3.484173        3.314795
  TTWJetsToLNu                                        Bkg             5.104661        4.827319        0.142860        0.139502
  TTWJetsToQQ                                         Bkg             4.793125        4.752745        0.612828        0.601624
  TTZToLLNuNu                                         Bkg             4.428239        4.530766        0.121636        0.120867
  TTZToQQ                                             Bkg             6.020397        6.082582        0.092873        0.093549
  TTbar_AllHadronic                                   Bkg             0.000000        0.000000        0.000000        0.000000
  TTbar_SemiLeptonic                                  Bkg            35.353714       32.993549        1.336361        1.297608
  TTbar_Signal                                        Signal       6842.973872     6836.767609       15.982083       15.976649
  WJetsToLNu                                          Bkg             0.000000       46.917687        0.000000       46.917687
  WW                                                  Bkg             2.516392        2.058125        0.577321        0.581881
  WZ                                                  Bkg             0.803719        1.370628        0.282633        0.375113
  ZZ                                                  Bkg             2.499257        2.062744        0.857318        0.742357

# ===== O8 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O8  6940.000000  6880.000000  1237.772441  0.526126  0.473874  74.846985  64.171153  0.009138  16812.151722  0.001497
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg            66.480789      119.899623       38.775227       48.786860
  DYJetsToLL_M_50                                     Bkg           249.294232      183.897093       43.269855       41.398177
  Data                                                Data         6940.000000     6880.000000       83.306662       82.945765
  ST_s-channel_4f_leptonDecays                        Bkg             0.317120        0.234743        0.130525        0.127230
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             0.327079        0.434763        0.115141        0.140910
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             0.551887        0.838957        0.161651        0.197164
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           113.885391      109.749675        3.143944        3.059070
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           114.148292      110.597149        3.416483        3.384519
  TTWJetsToLNu                                        Bkg             4.981734        4.950246        0.141893        0.140486
  TTWJetsToQQ                                         Bkg             4.446945        5.098925        0.595217        0.619053
  TTZToLLNuNu                                         Bkg             4.524772        4.434233        0.121050        0.121454
  TTZToQQ                                             Bkg             6.060941        6.042038        0.092838        0.093584
  TTbar_AllHadronic                                   Bkg             0.000000        0.000000        0.000000        0.000000
  TTbar_SemiLeptonic                                  Bkg            33.028628       35.318634        1.298696        1.335303
  TTbar_Signal                                        Signal       6850.107238     6829.634243       15.993252       15.965469
  WJetsToLNu                                          Bkg            46.917687        0.000000       46.917687        0.000000
  WW                                                  Bkg             2.178484        2.396033        0.551497        0.606412
  WZ                                                  Bkg             0.952254        1.222092        0.328688        0.335493
  ZZ                                                  Bkg             3.128029        1.433971        0.945286        0.626517

# ===== O9 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
