# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  85000.000000  84071.000000  16104.533471  0.510101  0.489899  259.700051  250.293669  0.013211  137642.451518  0.000185
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  Data                                                Data        84047.000000    85024.000000      289.908606      291.588751
  ST_s-channel_4f_leptonDecays                        Bkg             7.511230        6.215695        0.710822        0.647870
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            20.637021       19.625073        1.104238        1.100638
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            21.128172       19.318498        1.035284        1.040585
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          1413.521472     1402.113016       11.951539       11.888612
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          1382.241654     1397.881141       11.817961       11.871107
  TTWJetsToLNu                                        Bkg            59.201630       58.766434        0.488629        0.486088
  TTWJetsToQQ                                         Bkg            48.341129       50.900110        2.035125        2.049349
  TTZToLLNuNu                                         Bkg            50.439402       50.575985        0.402654        0.403804
  TTZToQQ                                             Bkg            68.874028       69.235542        0.309765        0.310479
  TTbar_AllHadronic                                   Bkg             2.455738        3.389043        0.419167        0.512019
  TTbar_SemiLeptonic                                  Bkg          1135.987193     1139.994729        7.283455        7.308616
  TTbar_Signal                                        Signal      80976.085654    80948.945891       55.209222       55.203336
  WJetsToLNu                                          Bkg           -45.777195        0.000000       45.777195        0.000000
  WW                                                  Bkg            40.006713       33.565214        3.798341        3.562772
  WZ                                                  Bkg            14.872623       14.325367        2.113683        2.079623
  ZZ                                                  Bkg            29.622844       26.700803        2.866481        2.728331

# ===== O5 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O5  84306.000000  84765.000000  16104.534216  0.506685  0.493315  262.116451  247.761989  0.013211  137642.451518  -0.000155
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           980.030203     1090.053367      205.994625      182.550355
  DYJetsToLL_M_50                                     Bkg          2861.191158     2631.589185      160.932411      159.999189
  Data                                                Data        84306.000000    84765.000000      290.354955      291.144294
  ST_s-channel_4f_leptonDecays                        Bkg             6.933509        6.793415        0.677852        0.682291
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            19.443449       20.818644        1.093523        1.111284
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            19.903609       20.543061        1.018295        1.057216
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          1423.086911     1392.547577       11.981343       11.858574
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          1392.624618     1387.498177       11.869055       11.820021
  TTWJetsToLNu                                        Bkg            58.960237       59.007826        0.487424        0.487296
  TTWJetsToQQ                                         Bkg            51.433814       47.807426        2.057390        2.026996
  TTZToLLNuNu                                         Bkg            50.922395       50.092993        0.402787        0.403671
  TTZToQQ                                             Bkg            68.977640       69.131929        0.309973        0.310271
  TTbar_AllHadronic                                   Bkg             2.841175        3.003606        0.458434        0.477182
  TTbar_SemiLeptonic                                  Bkg          1138.962452     1137.019471        7.296044        7.296048
  TTbar_Signal                                        Signal      80949.928186    80975.103359       55.208156       55.204402
  WJetsToLNu                                          Bkg             0.000000      -45.777195        0.000000       45.777195
  WW                                                  Bkg            38.520995       35.050931        3.708098        3.656603
  WZ                                                  Bkg            14.053471       15.144519        2.024267        2.166756
  ZZ                                                  Bkg            32.042699       24.280949        2.978174        2.605952

# ===== O6 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O6  84244.000000  84827.000000  16104.534216  0.492414  0.507586  252.079528  257.966953  0.013211  137642.451518  0.001326
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           824.533024     1245.550546      187.206537      201.772472
  DYJetsToLL_M_50                                     Bkg          2866.830346     2625.949997      161.347799      159.580290
  Data                                                Data        84244.000000    84827.000000      290.248170      291.250751
  ST_s-channel_4f_leptonDecays                        Bkg             7.360226        6.366699        0.708333        0.650591
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            20.800581       19.461512        1.113349        1.091421
