# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  392981.000000  392555.000000  51722.175481  0.497841  0.502159  445.246739  328.270951  0.062832  137642.451518  0.000024
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  Data                                                Data       392756.000000   392780.000000      626.702481      626.721629
  ST_s-channel_4f_leptonDecays                        Bkg            26.810801       23.894806        1.324235        1.276785
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            68.151675       64.659731        1.976242        1.935722
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            76.128554       74.573573        1.956397        1.976924
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          6776.358369     6809.816659       25.546687       25.613482
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          6769.571582     6765.643745       25.533003       25.492033
  TTWJetsToLNu                                        Bkg           281.230072      281.020344        1.044166        1.042974
  TTWJetsToQQ                                         Bkg           220.002822      226.315413        4.238181        4.270138
  TTZToLLNuNu                                         Bkg           217.997339      217.914515        0.816821        0.817956
  TTZToQQ                                             Bkg           312.714726      311.727864        0.648171        0.648621
  TTbar_AllHadronic                                   Bkg             7.967241        8.478777        0.738762        0.787553
  TTbar_SemiLeptonic                                  Bkg          4437.823016     4455.284028       14.192286       14.222695
  TTbar_Signal                                        Signal     385058.756495   385056.642549      117.418256      117.515473
  WJetsToLNu                                          Bkg          -144.609036      139.699059      170.321571      287.747462
  WW                                                  Bkg           194.323601      198.483305        8.343305        8.488351
  WZ                                                  Bkg            44.697287       42.153454        3.680993        3.547434
  ZZ                                                  Bkg            63.671758       56.001057        4.138024        3.905786

# ===== O5 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O5  393270.000000  392266.000000  51722.218693  0.509347  0.490653  356.020540  423.386174  0.062832  137642.451518  -0.000113
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg          1348.513022     1374.287414      240.956770      219.108879
  DYJetsToLL_M_50                                     Bkg          5145.418051     4825.494069      206.527082      205.429561
  Data                                                Data       393270.000000   392266.000000      627.112430      626.311424
  ST_s-channel_4f_leptonDecays                        Bkg            26.558488       24.147119        1.303394        1.298053
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            65.501237       67.310169        1.942009        1.970063
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            74.172643       76.529484        1.932842        1.999960
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          6822.306356     6763.868673       25.642251       25.517811
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          6769.822386     6765.392940       25.517920       25.507132
  TTWJetsToLNu                                        Bkg           281.040010      281.210406        1.044574        1.042565
  TTWJetsToQQ                                         Bkg           225.553732      220.764503        4.264143        4.244212
  TTZToLLNuNu                                         Bkg           218.783816      217.128038        0.817474        0.817303
  TTZToQQ                                             Bkg           312.954393      311.488197        0.648554        0.648237
  TTbar_AllHadronic                                   Bkg             8.305677        8.140341        0.767823        0.759248
  TTbar_SemiLeptonic                                  Bkg          4446.639615     4446.467428       14.205266       14.209732
  TTbar_Signal                                        Signal     385014.126577   385101.272467      117.413821      117.519905
  WJetsToLNu                                          Bkg           292.824302     -297.734279      156.185734      295.658681
  WW                                                  Bkg           194.317157      198.489749        8.404095        8.428168
  WZ                                                  Bkg            46.405898       40.444843        3.746121        3.478588
  ZZ                                                  Bkg            65.455752       54.217063        4.212035        3.825855

# ===== O6 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O6  392463.000000  393073.000000  51722.218693  0.493079  0.506921  346.763222  431.000865  0.062832  137642.451518  0.000451
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg          1111.679041     1611.121395      217.038794      242.823038
  DYJetsToLL_M_50                                     Bkg          5030.676051     4940.236070      206.138375      205.819607
  Data                                                Data       392463.000000   393073.000000      626.468674      626.955341
  ST_s-channel_4f_leptonDecays                        Bkg            26.004989       24.700618        1.324475        1.276536
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            69.376312       63.435093        1.985846        1.925868
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            75.536384       75.165743        1.959123        1.974223
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          6795.172562     6791.002467       25.570747       25.589463
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          6765.216739     6769.998587       25.517059       25.507994
  TTWJetsToLNu                                        Bkg           281.364970      280.885447        1.044222        1.042918
  TTWJetsToQQ                                         Bkg           216.532253      229.785982        4.223602        4.284558
  TTZToLLNuNu                                         Bkg           218.856251      217.055603        0.817436        0.817342
  TTZToQQ                                             Bkg           312.334798      312.107791        0.648490        0.648301
  TTbar_AllHadronic                                   Bkg             8.030574        8.415444        0.752080        0.774844
  TTbar_SemiLeptonic                                  Bkg          4434.739466     4458.367578       14.183062       14.231894
  TTbar_Signal                                        Signal     385231.490587   384883.908457      117.549943      117.383748
