# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  41174.000000  41119.000000  7104.753172  0.488100  0.511900  164.472920  167.563608  0.006663  137642.451518  -0.000352
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  TTZToLLNuNu                                         Bkg            26.383297       27.025850        0.285315        0.286238
  TTZToQQ                                             Bkg            35.151422       35.155704        0.216536        0.216914
  TTbar_AllHadronic                                   Bkg             0.118492        0.184934        0.083832        0.106879
  TTbar_SemiLeptonic                                  Bkg           212.109978      212.097392        3.098861        3.105143
  TTbar_Signal                                        Signal      40867.256435    40799.142326       38.463818       38.428949
  WJetsToLNu                                          Bkg            46.917687        0.000000       46.917687        0.000000
  WW                                                  Bkg            17.272678       13.877344        2.649262        2.373828
  WZ                                                  Bkg             4.951843        7.361090        1.271357        1.508216
  ZZ                                                  Bkg            17.835961       16.546035        2.189548        2.078298

# ===== O9 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O9  41074.000000  41219.000000  7104.753172  0.498664  0.501336  160.399929  171.466518  0.006663  137642.451518  0.000600
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           282.706118      380.286157      118.909959      126.748908
  DYJetsToLL_M_50                                     Bkg          1483.457425     1341.605176      106.908562      104.734196
  Data                                                Data        41074.000000    41219.000000      202.667215      203.024629
  ST_s-channel_4f_leptonDecays                        Bkg             1.478134        0.911868        0.328184        0.270077
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             3.418779        3.514533        0.424991        0.447079
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             3.993080        3.659861        0.427408        0.450693
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           703.670028      710.788333        8.286421        8.285182
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           702.188713      700.148567        8.264492        8.246458
  TTWJetsToLNu                                        Bkg            29.984006       29.777673        0.340510        0.339632
  TTWJetsToQQ                                         Bkg            24.895385       25.279627        1.432386        1.433386
  TTZToLLNuNu                                         Bkg            26.896658       26.512489        0.286043        0.285511
  TTZToQQ                                             Bkg            35.024675       35.282451        0.216509        0.216941
  TTbar_AllHadronic                                   Bkg             0.119286        0.184140        0.084376        0.106449
  TTbar_SemiLeptonic                                  Bkg           214.213067      209.994303        3.122374        3.081498
  TTbar_Signal                                        Signal      40857.725629    40808.742648       38.455271       38.437533
  WJetsToLNu                                          Bkg             0.000000       46.917687        0.000000       46.917687
  WW                                                  Bkg            10.933912       20.216110        2.015570        2.931063
  WZ                                                  Bkg             3.434393        8.878540        1.013801        1.692120
  ZZ                                                  Bkg            16.469225       17.912772        2.130205        2.139081

# ===== O10 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
